Date,Heure,Consommation
2017-02-18,05:00,28059.49
2017-02-18,06:00,28790.73
2017-02-18,07:00,29603.71
2017-02-18,08:00,33309.14
2017-02-18,09:00,36420.05
2017-02-18,10:00,37918.47
2017-02-18,11:00,38325.24
2017-02-18,12:00,37086.26
2017-02-18,13:00,36560.81
2017-02-18,14:00,35821.79
2017-02-18,15:00,34779.4
2017-02-18,16:00,33675.32
2017-02-18,17:00,33838.37
2017-02-18,18:00,35330.17
2017-02-18,19:00,36311.12
2017-02-18,20:00,35532.0
2017-02-18,21:00,34561.2
2017-02-18,22:00,34206.88
2017-02-18,23:00,33120.49
2017-02-19,00:00,30791.31
2017-02-19,01:00,28881.39
2017-02-19,02:00,27437.85
2017-02-19,03:00,26386.04
2017-02-19,04:00,26034.37
2017-02-19,05:00,26008.49
2017-02-19,06:00,26378.4
2017-02-19,07:00,25888.96
2017-02-19,08:00,26368.13
2017-02-19,09:00,26569.24
2017-02-19,10:00,29639.29
2017-02-19,11:00,30479.6
2017-02-19,12:00,30198.81
2017-02-19,13:00,30261.21
2017-02-19,14:00,29822.81
2017-02-19,15:00,29373.13
2017-02-19,16:00,29233.43
2017-02-19,17:00,29929.43
2017-02-19,18:00,31808.14
2017-02-19,19:00,33510.57
2017-02-19,20:00,33171.25
2017-02-19,21:00,32341.56
2017-02-19,22:00,32068.33
2017-02-19,23:00,31015.78
2017-02-20,00:00,29033.86
2017-02-20,01:00,27132.42
2017-02-20,02:00,26022.37
2017-02-20,03:00,25434.76
2017-02-20,04:00,25339.53
2017-02-20,05:00,25858.65
2017-02-20,06:00,27239.69
2017-02-20,07:00,29760.23
2017-02-20,08:00,35257.07
2017-02-20,09:00,38111.13
2017-02-20,10:00,38868.97
2017-02-20,11:00,39239.48
2017-02-20,12:00,37660.54
2017-02-20,13:00,37884.98
2017-02-20,14:00,38295.78
2017-02-20,15:00,37711.6
2017-02-20,16:00,37480.61
2017-02-20,17:00,37275.71
2017-02-20,18:00,37063.24
2017-02-20,19:00,37298.29
2017-02-20,20:00,36502.62
2017-02-20,21:00,35545.6
2017-02-20,22:00,35130.18
2017-02-20,23:00,33449.7
2017-02-21,00:00,31359.77
2017-02-21,01:00,29530.47
2017-02-21,02:00,28323.2
2017-02-21,03:00,27724.14
2017-02-21,04:00,27540.64
2017-02-21,05:00,27919.5
2017-02-21,06:00,29394.69
2017-02-21,07:00,31344.56
2017-02-21,08:00,35954.61
2017-02-21,09:00,38496.58
2017-02-21,10:00,38894.83
2017-02-21,11:00,38796.34
2017-02-21,12:00,36867.39
2017-02-21,13:00,37008.71
2017-02-21,14:00,37125.28
2017-02-21,15:00,36618.83
2017-02-21,16:00,36370.04
2017-02-21,17:00,36207.47
2017-02-21,18:00,36365.65
2017-02-21,19:00,37029.18
2017-02-21,20:00,36307.77
2017-02-21,21:00,35316.35
2017-02-21,22:00,34969.63
2017-02-21,23:00,33322.05
2017-02-22,00:00,31244.22
2017-02-22,01:00,29383.59
2017-02-22,02:00,28091.9
2017-02-22,03:00,27556.14
2017-02-22,04:00,27500.8
2017-02-22,05:00,27786.74
2017-02-22,06:00,29470.1
2017-02-22,07:00,31435.34
2017-02-22,08:00,35785.2
2017-02-22,09:00,38383.63
2017-02-22,10:00,38859.92
2017-02-22,11:00,39090.64
2017-02-22,12:00,37378.02
2017-02-22,13:00,37411.67
2017-02-22,14:00,37502.24
2017-02-22,15:00,36980.83
2017-02-22,16:00,36930.29
2017-02-22,17:00,36508.73
2017-02-22,18:00,36364.22
2017-02-22,19:00,37004.05
2017-02-22,20:00,36142.45
2017-02-22,21:00,35232.66
2017-02-22,22:00,34729.34
2017-02-22,23:00,33732.21
2017-02-23,00:00,31073.78
2017-02-23,01:00,29286.31
2017-02-23,02:00,28195.36
2017-02-23,03:00,27417.21
2017-02-23,04:00,27245.84
2017-02-23,05:00,27619.91
2017-02-23,06:00,29010.84
2017-02-23,07:00,31007.72
2017-02-23,08:00,35433.48
2017-02-23,09:00,37833.7
2017-02-23,10:00,37775.0
2017-02-23,11:00,37683.86
2017-02-23,12:00,35842.97
2017-02-23,13:00,35981.62
2017-02-23,14:00,35704.62
2017-02-23,15:00,35369.56
2017-02-23,16:00,34966.44
2017-02-23,17:00,34931.0
2017-02-23,18:00,35259.72
2017-02-23,19:00,36404.42
2017-02-23,20:00,35562.02
2017-02-23,21:00,35031.2
2017-02-23,22:00,34406.67
2017-02-23,23:00,32834.47
2017-02-24,00:00,30694.94
2017-02-24,01:00,28931.99
2017-02-24,02:00,27969.73
2017-02-24,03:00,27391.24
2017-02-24,04:00,27154.1
2017-02-24,05:00,27596.7
2017-02-24,06:00,28926.2
2017-02-24,07:00,30770.6
2017-02-24,08:00,34704.01
2017-02-24,09:00,37163.64
2017-02-24,10:00,37442.15
2017-02-24,11:00,37456.71
2017-02-24,12:00,35489.88
2017-02-24,13:00,33993.41
2017-02-24,14:00,35026.73
2017-02-24,15:00,34469.1
2017-02-24,16:00,34158.39
2017-02-24,17:00,34504.98
2017-02-24,18:00,35076.21
2017-02-24,19:00,35988.66
2017-02-24,20:00,34957.86
2017-02-24,21:00,34289.59
2017-02-24,22:00,33934.16
2017-02-24,23:00,32825.55
2017-02-25,00:00,30558.92
2017-02-25,01:00,29018.36
2017-02-25,02:00,27720.18
2017-02-25,03:00,27087.57
2017-02-25,04:00,26862.22
2017-02-25,05:00,27046.27
2017-02-25,06:00,27691.64
2017-02-25,07:00,28178.62
2017-02-25,08:00,31558.83
2017-02-25,09:00,34269.18
2017-02-25,10:00,35209.88
2017-02-25,11:00,35508.47
2017-02-25,12:00,33788.53
2017-02-25,13:00,33685.42
2017-02-25,14:00,33125.02
2017-02-25,15:00,32218.11
2017-02-25,16:00,31837.03
2017-02-25,17:00,31755.15
2017-02-25,18:00,32981.76
2017-02-25,19:00,34441.34
2017-02-25,20:00,33706.94
2017-02-25,21:00,32884.77
2017-02-25,22:00,32340.63
2017-02-25,23:00,31233.78
2017-02-26,00:00,29436.15
2017-02-26,01:00,27708.24
2017-02-26,02:00,26434.44
2017-02-26,03:00,25561.24
2017-02-26,04:00,25174.2
2017-02-26,05:00,25248.26
2017-02-26,06:00,25356.22
2017-02-26,07:00,24934.85
2017-02-26,08:00,25459.88
2017-02-26,09:00,27384.11
2017-02-26,10:00,29099.42
2017-02-26,11:00,29680.39
2017-02-26,12:00,29410.35
2017-02-26,13:00,29595.01
2017-02-26,14:00,29296.29
2017-02-26,15:00,28949.65
2017-02-26,16:00,28602.92
2017-02-26,17:00,29046.58
2017-02-26,18:00,30944.24
2017-02-26,19:00,32599.46
2017-02-26,20:00,32412.33
2017-02-26,21:00,31731.93
2017-02-26,22:00,31412.87
2017-02-26,23:00,29413.56
2017-02-27,00:00,28103.7
2017-02-27,01:00,26479.24
2017-02-27,02:00,25382.42
2017-02-27,03:00,24988.5
2017-02-27,04:00,24767.66
2017-02-27,05:00,25189.26
2017-02-27,06:00,26751.17
2017-02-27,07:00,28848.96
2017-02-27,08:00,33866.55
2017-02-27,09:00,37261.84
2017-02-27,10:00,37995.53
2017-02-27,11:00,38216.7
2017-02-27,12:00,36355.23
2017-02-27,13:00,36446.91
2017-02-27,14:00,36596.43
2017-02-27,15:00,35928.37
2017-02-27,16:00,35657.14
2017-02-27,17:00,35528.51
2017-02-27,18:00,35652.68
2017-02-27,19:00,36405.29
2017-02-27,20:00,35462.05
2017-02-27,21:00,34333.31
2017-02-27,22:00,33682.34
2017-02-27,23:00,32538.83
2017-02-28,00:00,30172.29
2017-02-28,01:00,28493.2
2017-02-28,02:00,27544.56
2017-02-28,03:00,26876.09
2017-02-28,04:00,26722.69
2017-02-28,05:00,27213.04
2017-02-28,06:00,28290.83
2017-02-28,07:00,30148.17
2017-02-28,08:00,34568.31
2017-02-28,09:00,36983.2
2017-02-28,10:00,37588.19
2017-02-28,11:00,37570.85
2017-02-28,12:00,35485.32
2017-02-28,13:00,35677.33
2017-02-28,14:00,36015.19
2017-02-28,15:00,35365.63
2017-02-28,16:00,35096.15
2017-02-28,17:00,34886.77
2017-02-28,18:00,35048.62
2017-02-28,19:00,35998.2
2017-02-28,20:00,35400.41
2017-02-28,21:00,34300.21
2017-02-28,22:00,33671.17
2017-02-28,23:00,32229.49
2017-03-01,00:00,29918.62
2017-03-01,01:00,28374.31
2017-03-01,02:00,27331.53
2017-03-01,03:00,26501.95
2017-03-01,04:00,26335.81
2017-03-01,05:00,26694.86
2017-03-01,06:00,27842.78
2017-03-01,07:00,29801.83
2017-03-01,08:00,33694.8
2017-03-01,09:00,36521.65
2017-03-01,10:00,37067.14
2017-03-01,11:00,37221.76
2017-03-01,12:00,35206.86
2017-03-01,13:00,35298.14
2017-03-01,14:00,35679.43
2017-03-01,15:00,35104.54
2017-03-01,16:00,34774.96
2017-03-01,17:00,34546.76
2017-03-01,18:00,34572.78
2017-03-01,19:00,35541.83
2017-03-01,20:00,34894.34
2017-03-01,21:00,33920.93
2017-03-01,22:00,33331.99
2017-03-01,23:00,31910.83
2017-03-02,00:00,29745.4
2017-03-02,01:00,28261.94
2017-03-02,02:00,27064.12
2017-03-02,03:00,26413.6
2017-03-02,04:00,26502.0
2017-03-02,05:00,26778.79
2017-03-02,06:00,27771.66
2017-03-02,07:00,29331.87
2017-03-02,08:00,33563.64
2017-03-02,09:00,36438.9
2017-03-02,10:00,37104.07
2017-03-02,11:00,37826.54
2017-03-02,12:00,36343.86
2017-03-02,13:00,36857.99
2017-03-02,14:00,36882.47
2017-03-02,15:00,36651.35
2017-03-02,16:00,36478.49
2017-03-02,17:00,36383.67
2017-03-02,18:00,36079.42
2017-03-02,19:00,36479.16
2017-03-02,20:00,35720.27
2017-03-02,21:00,34689.12
2017-03-02,22:00,33907.18
2017-03-02,23:00,32395.81
2017-03-03,00:00,30302.2
2017-03-03,01:00,28569.73
2017-03-03,02:00,27383.06
2017-03-03,03:00,26847.71
2017-03-03,04:00,26667.27
2017-03-03,05:00,27030.06
2017-03-03,06:00,28192.7
2017-03-03,07:00,29973.69
2017-03-03,08:00,34427.79
2017-03-03,09:00,37186.46
2017-03-03,10:00,37804.22
2017-03-03,11:00,38451.16
2017-03-03,12:00,36788.28
2017-03-03,13:00,35006.26
2017-03-03,14:00,36125.39
2017-03-03,15:00,35926.63
2017-03-03,16:00,35532.19
2017-03-03,17:00,34958.64
2017-03-03,18:00,34784.33
2017-03-03,19:00,35488.87
2017-03-03,20:00,35018.15
2017-03-03,21:00,33915.07
2017-03-03,22:00,33308.77
2017-03-03,23:00,32389.15
2017-03-04,00:00,30255.01
2017-03-04,01:00,28575.82
2017-03-04,02:00,27303.07
2017-03-04,03:00,26576.06
2017-03-04,04:00,26380.68
2017-03-04,05:00,26546.67
2017-03-04,06:00,27119.53
2017-03-04,07:00,27634.44
2017-03-04,08:00,31219.34
2017-03-04,09:00,34357.6
2017-03-04,10:00,35260.95
2017-03-04,11:00,35679.08
2017-03-04,12:00,34362.81
2017-03-04,13:00,34043.35
2017-03-04,14:00,33582.9
2017-03-04,15:00,32570.75
2017-03-04,16:00,31872.89
2017-03-04,17:00,31553.29
2017-03-04,18:00,32179.26
2017-03-04,19:00,33715.13
2017-03-04,20:00,33513.66
2017-03-04,21:00,32553.29
2017-03-04,22:00,32153.07
2017-03-04,23:00,31083.92
2017-03-05,00:00,29169.77
2017-03-05,01:00,27356.07
2017-03-05,02:00,25995.47
2017-03-05,03:00,25114.11
2017-03-05,04:00,24903.27
2017-03-05,05:00,24852.87
2017-03-05,06:00,25067.37
2017-03-05,07:00,24269.66
2017-03-05,08:00,24671.69
2017-03-05,09:00,26134.72
2017-03-05,10:00,27483.26
2017-03-05,11:00,27927.73
2017-03-05,12:00,27618.32
2017-03-05,13:00,27645.74
2017-03-05,14:00,27176.93
2017-03-05,15:00,26581.12
2017-03-05,16:00,26440.56
2017-03-05,17:00,26823.39
2017-03-05,18:00,28611.78
2017-03-05,19:00,31266.92
2017-03-05,20:00,31365.41
2017-03-05,21:00,30720.21
2017-03-05,22:00,30520.34
2017-03-05,23:00,28888.87
2017-03-06,00:00,27442.32
2017-03-06,01:00,25909.0
2017-03-06,02:00,24880.04
2017-03-06,03:00,24431.01
2017-03-06,04:00,24353.57
2017-03-06,05:00,24674.57
2017-03-06,06:00,26114.29
2017-03-06,07:00,28056.25
2017-03-06,08:00,32542.76
2017-03-06,09:00,34960.36
2017-03-06,10:00,35350.81
2017-03-06,11:00,35527.84
2017-03-06,12:00,33638.5
2017-03-06,13:00,33760.2
2017-03-06,14:00,34086.48
2017-03-06,15:00,33394.18
2017-03-06,16:00,33321.0
2017-03-06,17:00,33030.85
2017-03-06,18:00,33144.88
2017-03-06,19:00,34699.21
2017-03-06,20:00,34348.48
2017-03-06,21:00,33453.23
2017-03-06,22:00,32981.4
2017-03-06,23:00,31599.94
2017-03-07,00:00,29573.5
2017-03-07,01:00,27955.24
2017-03-07,02:00,26879.94
2017-03-07,03:00,26360.69
2017-03-07,04:00,26271.75
2017-03-07,05:00,26659.16
2017-03-07,06:00,27782.66
2017-03-07,07:00,29075.8
2017-03-07,08:00,33061.79
2017-03-07,09:00,34996.08
2017-03-07,10:00,35052.79
2017-03-07,11:00,35295.39
2017-03-07,12:00,33431.81
2017-03-07,13:00,33480.04
2017-03-07,14:00,33872.79
2017-03-07,15:00,33415.26
2017-03-07,16:00,33342.93
2017-03-07,17:00,33105.96
2017-03-07,18:00,33385.85
2017-03-07,19:00,34792.0
2017-03-07,20:00,34337.96
2017-03-07,21:00,33426.27
2017-03-07,22:00,32967.94
2017-03-07,23:00,31812.4
2017-03-08,00:00,29398.48
2017-03-08,01:00,27925.69
2017-03-08,02:00,26981.89
2017-03-08,03:00,26323.89
2017-03-08,04:00,26351.13
2017-03-08,05:00,26663.44
2017-03-08,06:00,27757.54
2017-03-08,07:00,29210.84
2017-03-08,08:00,33305.89
2017-03-08,09:00,35541.11
2017-03-08,10:00,35886.73
2017-03-08,11:00,36286.86
2017-03-08,12:00,34228.3
2017-03-08,13:00,34670.18
2017-03-08,14:00,35015.59
2017-03-08,15:00,34706.23
2017-03-08,16:00,34612.27
2017-03-08,17:00,34256.93
2017-03-08,18:00,34261.87
2017-03-08,19:00,35401.89
2017-03-08,20:00,34853.59
2017-03-08,21:00,34030.27
2017-03-08,22:00,32699.68
2017-03-08,23:00,31425.86
2017-03-09,00:00,29778.68
2017-03-09,01:00,28249.11
2017-03-09,02:00,27097.34
2017-03-09,03:00,26431.88
2017-03-09,04:00,26395.02
2017-03-09,05:00,26773.68
2017-03-09,06:00,27813.53
2017-03-09,07:00,29207.64
2017-03-09,08:00,33506.21
2017-03-09,09:00,36079.06
2017-03-09,10:00,36801.02
2017-03-09,11:00,37247.26
2017-03-09,12:00,35550.09
2017-03-09,13:00,35876.82
2017-03-09,14:00,36176.46
2017-03-09,15:00,35840.92
2017-03-09,16:00,35642.53
2017-03-09,17:00,35349.45
2017-03-09,18:00,35191.59
2017-03-09,19:00,36193.85
2017-03-09,20:00,35514.16
2017-03-09,21:00,34330.6
2017-03-09,22:00,33689.23
2017-03-09,23:00,32480.63
2017-03-10,00:00,30252.99
2017-03-10,01:00,28435.34
2017-03-10,02:00,27309.92
2017-03-10,03:00,26758.91
2017-03-10,04:00,26457.45
2017-03-10,05:00,27025.36
2017-03-10,06:00,28083.6
2017-03-10,07:00,29274.51
2017-03-10,08:00,33587.59
2017-03-10,09:00,35916.41
2017-03-10,10:00,36934.69
2017-03-10,11:00,37322.56
2017-03-10,12:00,35465.42
2017-03-10,13:00,34106.89
2017-03-10,14:00,35249.09
2017-03-10,15:00,35162.35
2017-03-10,16:00,34939.47
2017-03-10,17:00,34710.13
2017-03-10,18:00,34510.44
2017-03-10,19:00,35349.95
2017-03-10,20:00,34568.39
2017-03-10,21:00,33642.6
2017-03-10,22:00,33167.04
2017-03-10,23:00,32042.15
2017-03-11,00:00,30038.89
2017-03-11,01:00,28322.88
2017-03-11,02:00,27118.74
2017-03-11,03:00,26421.69
2017-03-11,04:00,26132.09
2017-03-11,05:00,26253.23
2017-03-11,06:00,26779.26
2017-03-11,07:00,27175.04
2017-03-11,08:00,30862.41
2017-03-11,09:00,33940.48
2017-03-11,10:00,35411.82
2017-03-11,11:00,36451.13
2017-03-11,12:00,34642.48
2017-03-11,13:00,35011.71
2017-03-11,14:00,34602.63
2017-03-11,15:00,33808.33
2017-03-11,16:00,33197.91
2017-03-11,17:00,32884.96
2017-03-11,18:00,33366.66
2017-03-11,19:00,34428.56
2017-03-11,20:00,33872.59
2017-03-11,21:00,32861.46
2017-03-11,22:00,32400.95
2017-03-11,23:00,30524.48
2017-03-12,00:00,29050.96
2017-03-12,01:00,27179.54
2017-03-12,02:00,25794.77
2017-03-12,03:00,25031.33
2017-03-12,04:00,24785.43
2017-03-12,05:00,24699.02
2017-03-12,06:00,24789.48
2017-03-12,07:00,24344.62
2017-03-12,08:00,25576.31
2017-03-12,09:00,27303.42
2017-03-12,10:00,29029.48
2017-03-12,11:00,30144.84
2017-03-12,12:00,30178.09
2017-03-12,13:00,30415.48
2017-03-12,14:00,30216.38
2017-03-12,15:00,29931.23
2017-03-12,16:00,29762.78
2017-03-12,17:00,29923.49
2017-03-12,18:00,30994.94
2017-03-12,19:00,32516.61
2017-03-12,20:00,32310.6
2017-03-12,21:00,31400.86
2017-03-12,22:00,30852.45
2017-03-12,23:00,29549.1
2017-03-13,00:00,27494.34
2017-03-13,01:00,25835.5
2017-03-13,02:00,24636.2
2017-03-13,03:00,24183.07
2017-03-13,04:00,24135.93
2017-03-13,05:00,24642.52
2017-03-13,06:00,25909.72
2017-03-13,07:00,27931.02
2017-03-13,08:00,33225.08
2017-03-13,09:00,36771.27
2017-03-13,10:00,37567.64
2017-03-13,11:00,38354.57
2017-03-13,12:00,36953.9
2017-03-13,13:00,37266.25
2017-03-13,14:00,37610.06
2017-03-13,15:00,37115.83
2017-03-13,16:00,37179.49
2017-03-13,17:00,36384.26
2017-03-13,18:00,36015.81
2017-03-13,19:00,36669.87
2017-03-13,20:00,36207.71
2017-03-13,21:00,35022.71
2017-03-13,22:00,34133.12
2017-03-13,23:00,32704.06
2017-03-14,00:00,30348.87
2017-03-14,01:00,28522.73
2017-03-14,02:00,27571.01
2017-03-14,03:00,26909.6
2017-03-14,04:00,26859.01
2017-03-14,05:00,27289.72
2017-03-14,06:00,28311.69
2017-03-14,07:00,29960.63
2017-03-14,08:00,34714.06
2017-03-14,09:00,37618.5
2017-03-14,10:00,38343.54
2017-03-14,11:00,39036.76
2017-03-14,12:00,37611.15
2017-03-14,13:00,38123.25
2017-03-14,14:00,38350.69
2017-03-14,15:00,38154.55
2017-03-14,16:00,38069.43
2017-03-14,17:00,37560.23
2017-03-14,18:00,36902.2
2017-03-14,19:00,37191.34
2017-03-14,20:00,36634.15
2017-03-14,21:00,35639.97
2017-03-14,22:00,34837.49
2017-03-14,23:00,33085.42
2017-03-15,00:00,30895.7
2017-03-15,01:00,29065.86
2017-03-15,02:00,27727.1
2017-03-15,03:00,27112.78
2017-03-15,04:00,26934.94
2017-03-15,05:00,27590.99
2017-03-15,06:00,28673.55
2017-03-15,07:00,30092.98
2017-03-15,08:00,35038.35
2017-03-15,09:00,37818.74
2017-03-15,10:00,38616.23
2017-03-15,11:00,39129.39
2017-03-15,12:00,37523.02
2017-03-15,13:00,37645.17
2017-03-15,14:00,37999.64
2017-03-15,15:00,37509.18
2017-03-15,16:00,37259.09
2017-03-15,17:00,36608.93
2017-03-15,18:00,36063.76
2017-03-15,19:00,36940.39
2017-03-15,20:00,36601.54
2017-03-15,21:00,35548.36
2017-03-15,22:00,34589.92
2017-03-15,23:00,32429.18
2017-03-16,00:00,30925.11
2017-03-16,01:00,29107.66
2017-03-16,02:00,27903.42
2017-03-16,03:00,27292.81
2017-03-16,04:00,27257.21
2017-03-16,05:00,27673.03
2017-03-16,06:00,28357.12
2017-03-16,07:00,30026.74
2017-03-16,08:00,34874.89
2017-03-16,09:00,37512.83
2017-03-16,10:00,38177.34
2017-03-16,11:00,38679.57
2017-03-16,12:00,37172.52
2017-03-16,13:00,37485.3
2017-03-16,14:00,37708.34
2017-03-16,15:00,37003.66
2017-03-16,16:00,36878.76
2017-03-16,17:00,36259.67
2017-03-16,18:00,35701.17
2017-03-16,19:00,36737.82
2017-03-16,20:00,36363.45
2017-03-16,21:00,35424.71
2017-03-16,22:00,34567.57
2017-03-16,23:00,33058.9
2017-03-17,00:00,30827.48
2017-03-17,01:00,29002.82
2017-03-17,02:00,27876.16
2017-03-17,03:00,27168.63
2017-03-17,04:00,26946.37
2017-03-17,05:00,27538.89
2017-03-17,06:00,28463.3
2017-03-17,07:00,30029.99
2017-03-17,08:00,34922.18
2017-03-17,09:00,37952.29
2017-03-17,10:00,38782.5
2017-03-17,11:00,39661.91
2017-03-17,12:00,38456.57
2017-03-17,13:00,37176.83
2017-03-17,14:00,38575.09
2017-03-17,15:00,38497.7
2017-03-17,16:00,38506.8
2017-03-17,17:00,37755.5
2017-03-17,18:00,36789.75
2017-03-17,19:00,37300.34
2017-03-17,20:00,36774.7
2017-03-17,21:00,35466.82
2017-03-17,22:00,34529.94
2017-03-17,23:00,32438.8
2017-03-18,00:00,31304.92
2017-03-18,01:00,29413.13
2017-03-18,02:00,28072.97
2017-03-18,03:00,27357.99
2017-03-18,04:00,27070.91
2017-03-18,05:00,27361.92
2017-03-18,06:00,27969.01
2017-03-18,07:00,28884.14
2017-03-18,08:00,32076.27
2017-03-18,09:00,35051.79
2017-03-18,10:00,36500.09
2017-03-18,11:00,36769.05
2017-03-18,12:00,35528.15
2017-03-18,13:00,35084.2
2017-03-18,14:00,34440.44
2017-03-18,15:00,33428.16
2017-03-18,16:00,32569.25
2017-03-18,17:00,32025.98
2017-03-18,18:00,32519.65
2017-03-18,19:00,34595.8
2017-03-18,20:00,34510.6
2017-03-18,21:00,33444.21
2017-03-18,22:00,33029.21
2017-03-18,23:00,31764.89
2017-03-19,00:00,29636.21
2017-03-19,01:00,27604.61
2017-03-19,02:00,26228.05
2017-03-19,03:00,25307.22
2017-03-19,04:00,24955.75
2017-03-19,05:00,25209.61
2017-03-19,06:00,25088.24
2017-03-19,07:00,24389.22
2017-03-19,08:00,25359.1
2017-03-19,09:00,27129.46
2017-03-19,10:00,28626.26
2017-03-19,11:00,29415.8
2017-03-19,12:00,29119.74
2017-03-19,13:00,29219.79
2017-03-19,14:00,28825.72
2017-03-19,15:00,28519.85
2017-03-19,16:00,28465.58
2017-03-19,17:00,28712.75
2017-03-19,18:00,29768.03
2017-03-19,19:00,32035.78
2017-03-19,20:00,32240.71
2017-03-19,21:00,31375.5
2017-03-19,22:00,30929.26
2017-03-19,23:00,29847.42
2017-03-20,00:00,27919.05
2017-03-20,01:00,26157.01
2017-03-20,02:00,25000.13
2017-03-20,03:00,24389.6
2017-03-20,04:00,24303.05
2017-03-20,05:00,24815.73
2017-03-20,06:00,26031.78
2017-03-20,07:00,27967.34
2017-03-20,08:00,33362.2
2017-03-20,09:00,35939.63
2017-03-20,10:00,36614.75
2017-03-20,11:00,36834.56
2017-03-20,12:00,35130.27
2017-03-20,13:00,35212.37
2017-03-20,14:00,35514.57
2017-03-20,15:00,35291.57
2017-03-20,16:00,35167.61
2017-03-20,17:00,34554.39
2017-03-20,18:00,33869.28
2017-03-20,19:00,35255.93
2017-03-20,20:00,35186.03
2017-03-20,21:00,34312.22
2017-03-20,22:00,33581.51
2017-03-20,23:00,32202.66
2017-03-21,00:00,29949.95
2017-03-21,01:00,28347.81
2017-03-21,02:00,27254.0
2017-03-21,03:00,26701.49
2017-03-21,04:00,26449.44
2017-03-21,05:00,26807.19
2017-03-21,06:00,27766.09
2017-03-21,07:00,29199.93
2017-03-21,08:00,33589.87
2017-03-21,09:00,35840.21
2017-03-21,10:00,36175.07
2017-03-21,11:00,36231.7
2017-03-21,12:00,34695.04
2017-03-21,13:00,34956.47
2017-03-21,14:00,35180.97
2017-03-21,15:00,34688.38
2017-03-21,16:00,34412.32
2017-03-21,17:00,33732.83
2017-03-21,18:00,33273.49
2017-03-21,19:00,34859.82
2017-03-21,20:00,34979.92
2017-03-21,21:00,33968.94
2017-03-21,22:00,33420.22
2017-03-21,23:00,32085.25
2017-03-22,00:00,29759.91
2017-03-22,01:00,28073.94
2017-03-22,02:00,27113.12
2017-03-22,03:00,26673.34
2017-03-22,04:00,26415.82
2017-03-22,05:00,26876.81
2017-03-22,06:00,27775.15
2017-03-22,07:00,29151.55
2017-03-22,08:00,33505.86
2017-03-22,09:00,35741.51
2017-03-22,10:00,36346.53
2017-03-22,11:00,36402.5
2017-03-22,12:00,34768.28
2017-03-22,13:00,35070.57
2017-03-22,14:00,35226.61
2017-03-22,15:00,34805.44
2017-03-22,16:00,34505.82
2017-03-22,17:00,34088.39
2017-03-22,18:00,33830.64
2017-03-22,19:00,35184.56
2017-03-22,20:00,35274.54
2017-03-22,21:00,34298.16
2017-03-22,22:00,33539.93
2017-03-22,23:00,32236.26
2017-03-23,00:00,29884.17
2017-03-23,01:00,28215.78
2017-03-23,02:00,27377.41
2017-03-23,03:00,26767.63
2017-03-23,04:00,26624.36
2017-03-23,05:00,27021.05
2017-03-23,06:00,27963.74
2017-03-23,07:00,29304.09
2017-03-23,08:00,33591.53
2017-03-23,09:00,35890.34
2017-03-23,10:00,35938.4
2017-03-23,11:00,36071.68
